market,trade_date,timezone,is_open,market_open_local,market_close_local,market_open_utc,market_close_utc,is_half_day,session_tag,source,generated_at_utc
CN,2027-06-18,Asia/Shanghai,1,2027-06-18T09:30:00+08:00,2027-06-18T15:00:00+08:00,2027-06-18T01:30:00+00:00,2027-06-18T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-06-21,Asia/Shanghai,1,2027-06-21T09:30:00+08:00,2027-06-21T15:00:00+08:00,2027-06-21T01:30:00+00:00,2027-06-21T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-06-22,Asia/Shanghai,1,2027-06-22T09:30:00+08:00,2027-06-22T15:00:00+08:00,2027-06-22T01:30:00+00:00,2027-06-22T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-06-23,Asia/Shanghai,1,2027-06-23T09:30:00+08:00,2027-06-23T15:00:00+08:00,2027-06-23T01:30:00+00:00,2027-06-23T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-06-24,Asia/Shanghai,1,2027-06-24T09:30:00+08:00,2027-06-24T15:00:00+08:00,2027-06-24T01:30:00+00:00,2027-06-24T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-06-25,Asia/Shanghai,1,2027-06-25T09:30:00+08:00,2027-06-25T15:00:00+08:00,2027-06-25T01:30:00+00:00,2027-06-25T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-06-28,Asia/Shanghai,1,2027-06-28T09:30:00+08:00,2027-06-28T15:00:00+08:00,2027-06-28T01:30:00+00:00,2027-06-28T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-06-29,Asia/Shanghai,1,2027-06-29T09:30:00+08:00,2027-06-29T15:00:00+08:00,2027-06-29T01:30:00+00:00,2027-06-29T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-06-30,Asia/Shanghai,1,2027-06-30T09:30:00+08:00,2027-06-30T15:00:00+08:00,2027-06-30T01:30:00+00:00,2027-06-30T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-07-01,Asia/Shanghai,1,2027-07-01T09:30:00+08:00,2027-07-01T15:00:00+08:00,2027-07-01T01:30:00+00:00,2027-07-01T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-07-02,Asia/Shanghai,1,2027-07-02T09:30:00+08:00,2027-07-02T15:00:00+08:00,2027-07-02T01:30:00+00:00,2027-07-02T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-07-05,Asia/Shanghai,1,2027-07-05T09:30:00+08:00,2027-07-05T15:00:00+08:00,2027-07-05T01:30:00+00:00,2027-07-05T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-07-06,Asia/Shanghai,1,2027-07-06T09:30:00+08:00,2027-07-06T15:00:00+08:00,2027-07-06T01:30:00+00:00,2027-07-06T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-07-07,Asia/Shanghai,1,2027-07-07T09:30:00+08:00,2027-07-07T15:00:00+08:00,2027-07-07T01:30:00+00:00,2027-07-07T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-07-08,Asia/Shanghai,1,2027-07-08T09:30:00+08:00,2027-07-08T15:00:00+08:00,2027-07-08T01:30:00+00:00,2027-07-08T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-07-09,Asia/Shanghai,1,2027-07-09T09:30:00+08:00,2027-07-09T15:00:00+08:00,2027-07-09T01:30:00+00:00,2027-07-09T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-07-12,Asia/Shanghai,1,2027-07-12T09:30:00+08:00,2027-07-12T15:00:00+08:00,2027-07-12T01:30:00+00:00,2027-07-12T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-07-13,Asia/Shanghai,1,2027-07-13T09:30:00+08:00,2027-07-13T15:00:00+08:00,2027-07-13T01:30:00+00:00,2027-07-13T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-07-14,Asia/Shanghai,1,2027-07-14T09:30:00+08:00,2027-07-14T15:00:00+08:00,2027-07-14T01:30:00+00:00,2027-07-14T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-07-15,Asia/Shanghai,1,2027-07-15T09:30:00+08:00,2027-07-15T15:00:00+08:00,2027-07-15T01:30:00+00:00,2027-07-15T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-07-16,Asia/Shanghai,1,2027-07-16T09:30:00+08:00,2027-07-16T15:00:00+08:00,2027-07-16T01:30:00+00:00,2027-07-16T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-07-19,Asia/Shanghai,1,2027-07-19T09:30:00+08:00,2027-07-19T15:00:00+08:00,2027-07-19T01:30:00+00:00,2027-07-19T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-07-20,Asia/Shanghai,1,2027-07-20T09:30:00+08:00,2027-07-20T15:00:00+08:00,2027-07-20T01:30:00+00:00,2027-07-20T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-07-21,Asia/Shanghai,1,2027-07-21T09:30:00+08:00,2027-07-21T15:00:00+08:00,2027-07-21T01:30:00+00:00,2027-07-21T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-07-22,Asia/Shanghai,1,2027-07-22T09:30:00+08:00,2027-07-22T15:00:00+08:00,2027-07-22T01:30:00+00:00,2027-07-22T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-07-23,Asia/Shanghai,1,2027-07-23T09:30:00+08:00,2027-07-23T15:00:00+08:00,2027-07-23T01:30:00+00:00,2027-07-23T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-07-26,Asia/Shanghai,1,2027-07-26T09:30:00+08:00,2027-07-26T15:00:00+08:00,2027-07-26T01:30:00+00:00,2027-07-26T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-07-27,Asia/Shanghai,1,2027-07-27T09:30:00+08:00,2027-07-27T15:00:00+08:00,2027-07-27T01:30:00+00:00,2027-07-27T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-07-28,Asia/Shanghai,1,2027-07-28T09:30:00+08:00,2027-07-28T15:00:00+08:00,2027-07-28T01:30:00+00:00,2027-07-28T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-07-29,Asia/Shanghai,1,2027-07-29T09:30:00+08:00,2027-07-29T15:00:00+08:00,2027-07-29T01:30:00+00:00,2027-07-29T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-07-30,Asia/Shanghai,1,2027-07-30T09:30:00+08:00,2027-07-30T15:00:00+08:00,2027-07-30T01:30:00+00:00,2027-07-30T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-08-02,Asia/Shanghai,1,2027-08-02T09:30:00+08:00,2027-08-02T15:00:00+08:00,2027-08-02T01:30:00+00:00,2027-08-02T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-08-03,Asia/Shanghai,1,2027-08-03T09:30:00+08:00,2027-08-03T15:00:00+08:00,2027-08-03T01:30:00+00:00,2027-08-03T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-08-04,Asia/Shanghai,1,2027-08-04T09:30:00+08:00,2027-08-04T15:00:00+08:00,2027-08-04T01:30:00+00:00,2027-08-04T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-08-05,Asia/Shanghai,1,2027-08-05T09:30:00+08:00,2027-08-05T15:00:00+08:00,2027-08-05T01:30:00+00:00,2027-08-05T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-08-06,Asia/Shanghai,1,2027-08-06T09:30:00+08:00,2027-08-06T15:00:00+08:00,2027-08-06T01:30:00+00:00,2027-08-06T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-08-09,Asia/Shanghai,1,2027-08-09T09:30:00+08:00,2027-08-09T15:00:00+08:00,2027-08-09T01:30:00+00:00,2027-08-09T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-08-10,Asia/Shanghai,1,2027-08-10T09:30:00+08:00,2027-08-10T15:00:00+08:00,2027-08-10T01:30:00+00:00,2027-08-10T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-08-11,Asia/Shanghai,1,2027-08-11T09:30:00+08:00,2027-08-11T15:00:00+08:00,2027-08-11T01:30:00+00:00,2027-08-11T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-08-12,Asia/Shanghai,1,2027-08-12T09:30:00+08:00,2027-08-12T15:00:00+08:00,2027-08-12T01:30:00+00:00,2027-08-12T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-08-13,Asia/Shanghai,1,2027-08-13T09:30:00+08:00,2027-08-13T15:00:00+08:00,2027-08-13T01:30:00+00:00,2027-08-13T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-08-16,Asia/Shanghai,1,2027-08-16T09:30:00+08:00,2027-08-16T15:00:00+08:00,2027-08-16T01:30:00+00:00,2027-08-16T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-08-17,Asia/Shanghai,1,2027-08-17T09:30:00+08:00,2027-08-17T15:00:00+08:00,2027-08-17T01:30:00+00:00,2027-08-17T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-08-18,Asia/Shanghai,1,2027-08-18T09:30:00+08:00,2027-08-18T15:00:00+08:00,2027-08-18T01:30:00+00:00,2027-08-18T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-08-19,Asia/Shanghai,1,2027-08-19T09:30:00+08:00,2027-08-19T15:00:00+08:00,2027-08-19T01:30:00+00:00,2027-08-19T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-08-20,Asia/Shanghai,1,2027-08-20T09:30:00+08:00,2027-08-20T15:00:00+08:00,2027-08-20T01:30:00+00:00,2027-08-20T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-08-23,Asia/Shanghai,1,2027-08-23T09:30:00+08:00,2027-08-23T15:00:00+08:00,2027-08-23T01:30:00+00:00,2027-08-23T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-08-24,Asia/Shanghai,1,2027-08-24T09:30:00+08:00,2027-08-24T15:00:00+08:00,2027-08-24T01:30:00+00:00,2027-08-24T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-08-25,Asia/Shanghai,1,2027-08-25T09:30:00+08:00,2027-08-25T15:00:00+08:00,2027-08-25T01:30:00+00:00,2027-08-25T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-08-26,Asia/Shanghai,1,2027-08-26T09:30:00+08:00,2027-08-26T15:00:00+08:00,2027-08-26T01:30:00+00:00,2027-08-26T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-08-27,Asia/Shanghai,1,2027-08-27T09:30:00+08:00,2027-08-27T15:00:00+08:00,2027-08-27T01:30:00+00:00,2027-08-27T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-08-30,Asia/Shanghai,1,2027-08-30T09:30:00+08:00,2027-08-30T15:00:00+08:00,2027-08-30T01:30:00+00:00,2027-08-30T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-08-31,Asia/Shanghai,1,2027-08-31T09:30:00+08:00,2027-08-31T15:00:00+08:00,2027-08-31T01:30:00+00:00,2027-08-31T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-09-01,Asia/Shanghai,1,2027-09-01T09:30:00+08:00,2027-09-01T15:00:00+08:00,2027-09-01T01:30:00+00:00,2027-09-01T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-09-02,Asia/Shanghai,1,2027-09-02T09:30:00+08:00,2027-09-02T15:00:00+08:00,2027-09-02T01:30:00+00:00,2027-09-02T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-09-03,Asia/Shanghai,1,2027-09-03T09:30:00+08:00,2027-09-03T15:00:00+08:00,2027-09-03T01:30:00+00:00,2027-09-03T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-09-06,Asia/Shanghai,1,2027-09-06T09:30:00+08:00,2027-09-06T15:00:00+08:00,2027-09-06T01:30:00+00:00,2027-09-06T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-09-07,Asia/Shanghai,1,2027-09-07T09:30:00+08:00,2027-09-07T15:00:00+08:00,2027-09-07T01:30:00+00:00,2027-09-07T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-09-08,Asia/Shanghai,1,2027-09-08T09:30:00+08:00,2027-09-08T15:00:00+08:00,2027-09-08T01:30:00+00:00,2027-09-08T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-09-09,Asia/Shanghai,1,2027-09-09T09:30:00+08:00,2027-09-09T15:00:00+08:00,2027-09-09T01:30:00+00:00,2027-09-09T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-09-10,Asia/Shanghai,1,2027-09-10T09:30:00+08:00,2027-09-10T15:00:00+08:00,2027-09-10T01:30:00+00:00,2027-09-10T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-09-13,Asia/Shanghai,1,2027-09-13T09:30:00+08:00,2027-09-13T15:00:00+08:00,2027-09-13T01:30:00+00:00,2027-09-13T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-09-14,Asia/Shanghai,1,2027-09-14T09:30:00+08:00,2027-09-14T15:00:00+08:00,2027-09-14T01:30:00+00:00,2027-09-14T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-09-16,Asia/Shanghai,1,2027-09-16T09:30:00+08:00,2027-09-16T15:00:00+08:00,2027-09-16T01:30:00+00:00,2027-09-16T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-09-17,Asia/Shanghai,1,2027-09-17T09:30:00+08:00,2027-09-17T15:00:00+08:00,2027-09-17T01:30:00+00:00,2027-09-17T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-09-20,Asia/Shanghai,1,2027-09-20T09:30:00+08:00,2027-09-20T15:00:00+08:00,2027-09-20T01:30:00+00:00,2027-09-20T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-09-21,Asia/Shanghai,1,2027-09-21T09:30:00+08:00,2027-09-21T15:00:00+08:00,2027-09-21T01:30:00+00:00,2027-09-21T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-09-22,Asia/Shanghai,1,2027-09-22T09:30:00+08:00,2027-09-22T15:00:00+08:00,2027-09-22T01:30:00+00:00,2027-09-22T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-09-23,Asia/Shanghai,1,2027-09-23T09:30:00+08:00,2027-09-23T15:00:00+08:00,2027-09-23T01:30:00+00:00,2027-09-23T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-09-24,Asia/Shanghai,1,2027-09-24T09:30:00+08:00,2027-09-24T15:00:00+08:00,2027-09-24T01:30:00+00:00,2027-09-24T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-09-27,Asia/Shanghai,1,2027-09-27T09:30:00+08:00,2027-09-27T15:00:00+08:00,2027-09-27T01:30:00+00:00,2027-09-27T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-09-28,Asia/Shanghai,1,2027-09-28T09:30:00+08:00,2027-09-28T15:00:00+08:00,2027-09-28T01:30:00+00:00,2027-09-28T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-09-29,Asia/Shanghai,1,2027-09-29T09:30:00+08:00,2027-09-29T15:00:00+08:00,2027-09-29T01:30:00+00:00,2027-09-29T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-09-30,Asia/Shanghai,1,2027-09-30T09:30:00+08:00,2027-09-30T15:00:00+08:00,2027-09-30T01:30:00+00:00,2027-09-30T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-10-08,Asia/Shanghai,1,2027-10-08T09:30:00+08:00,2027-10-08T15:00:00+08:00,2027-10-08T01:30:00+00:00,2027-10-08T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-10-11,Asia/Shanghai,1,2027-10-11T09:30:00+08:00,2027-10-11T15:00:00+08:00,2027-10-11T01:30:00+00:00,2027-10-11T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-10-12,Asia/Shanghai,1,2027-10-12T09:30:00+08:00,2027-10-12T15:00:00+08:00,2027-10-12T01:30:00+00:00,2027-10-12T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-10-13,Asia/Shanghai,1,2027-10-13T09:30:00+08:00,2027-10-13T15:00:00+08:00,2027-10-13T01:30:00+00:00,2027-10-13T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-10-14,Asia/Shanghai,1,2027-10-14T09:30:00+08:00,2027-10-14T15:00:00+08:00,2027-10-14T01:30:00+00:00,2027-10-14T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-10-15,Asia/Shanghai,1,2027-10-15T09:30:00+08:00,2027-10-15T15:00:00+08:00,2027-10-15T01:30:00+00:00,2027-10-15T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-10-18,Asia/Shanghai,1,2027-10-18T09:30:00+08:00,2027-10-18T15:00:00+08:00,2027-10-18T01:30:00+00:00,2027-10-18T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-10-19,Asia/Shanghai,1,2027-10-19T09:30:00+08:00,2027-10-19T15:00:00+08:00,2027-10-19T01:30:00+00:00,2027-10-19T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-10-20,Asia/Shanghai,1,2027-10-20T09:30:00+08:00,2027-10-20T15:00:00+08:00,2027-10-20T01:30:00+00:00,2027-10-20T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-10-21,Asia/Shanghai,1,2027-10-21T09:30:00+08:00,2027-10-21T15:00:00+08:00,2027-10-21T01:30:00+00:00,2027-10-21T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-10-22,Asia/Shanghai,1,2027-10-22T09:30:00+08:00,2027-10-22T15:00:00+08:00,2027-10-22T01:30:00+00:00,2027-10-22T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-10-25,Asia/Shanghai,1,2027-10-25T09:30:00+08:00,2027-10-25T15:00:00+08:00,2027-10-25T01:30:00+00:00,2027-10-25T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-10-26,Asia/Shanghai,1,2027-10-26T09:30:00+08:00,2027-10-26T15:00:00+08:00,2027-10-26T01:30:00+00:00,2027-10-26T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-10-27,Asia/Shanghai,1,2027-10-27T09:30:00+08:00,2027-10-27T15:00:00+08:00,2027-10-27T01:30:00+00:00,2027-10-27T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-10-28,Asia/Shanghai,1,2027-10-28T09:30:00+08:00,2027-10-28T15:00:00+08:00,2027-10-28T01:30:00+00:00,2027-10-28T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-10-29,Asia/Shanghai,1,2027-10-29T09:30:00+08:00,2027-10-29T15:00:00+08:00,2027-10-29T01:30:00+00:00,2027-10-29T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-11-01,Asia/Shanghai,1,2027-11-01T09:30:00+08:00,2027-11-01T15:00:00+08:00,2027-11-01T01:30:00+00:00,2027-11-01T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-11-02,Asia/Shanghai,1,2027-11-02T09:30:00+08:00,2027-11-02T15:00:00+08:00,2027-11-02T01:30:00+00:00,2027-11-02T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-11-03,Asia/Shanghai,1,2027-11-03T09:30:00+08:00,2027-11-03T15:00:00+08:00,2027-11-03T01:30:00+00:00,2027-11-03T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-11-04,Asia/Shanghai,1,2027-11-04T09:30:00+08:00,2027-11-04T15:00:00+08:00,2027-11-04T01:30:00+00:00,2027-11-04T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-11-05,Asia/Shanghai,1,2027-11-05T09:30:00+08:00,2027-11-05T15:00:00+08:00,2027-11-05T01:30:00+00:00,2027-11-05T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-11-08,Asia/Shanghai,1,2027-11-08T09:30:00+08:00,2027-11-08T15:00:00+08:00,2027-11-08T01:30:00+00:00,2027-11-08T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-11-09,Asia/Shanghai,1,2027-11-09T09:30:00+08:00,2027-11-09T15:00:00+08:00,2027-11-09T01:30:00+00:00,2027-11-09T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-11-10,Asia/Shanghai,1,2027-11-10T09:30:00+08:00,2027-11-10T15:00:00+08:00,2027-11-10T01:30:00+00:00,2027-11-10T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-11-11,Asia/Shanghai,1,2027-11-11T09:30:00+08:00,2027-11-11T15:00:00+08:00,2027-11-11T01:30:00+00:00,2027-11-11T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-11-12,Asia/Shanghai,1,2027-11-12T09:30:00+08:00,2027-11-12T15:00:00+08:00,2027-11-12T01:30:00+00:00,2027-11-12T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-11-15,Asia/Shanghai,1,2027-11-15T09:30:00+08:00,2027-11-15T15:00:00+08:00,2027-11-15T01:30:00+00:00,2027-11-15T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-11-16,Asia/Shanghai,1,2027-11-16T09:30:00+08:00,2027-11-16T15:00:00+08:00,2027-11-16T01:30:00+00:00,2027-11-16T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-11-17,Asia/Shanghai,1,2027-11-17T09:30:00+08:00,2027-11-17T15:00:00+08:00,2027-11-17T01:30:00+00:00,2027-11-17T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-11-18,Asia/Shanghai,1,2027-11-18T09:30:00+08:00,2027-11-18T15:00:00+08:00,2027-11-18T01:30:00+00:00,2027-11-18T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-11-19,Asia/Shanghai,1,2027-11-19T09:30:00+08:00,2027-11-19T15:00:00+08:00,2027-11-19T01:30:00+00:00,2027-11-19T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-11-22,Asia/Shanghai,1,2027-11-22T09:30:00+08:00,2027-11-22T15:00:00+08:00,2027-11-22T01:30:00+00:00,2027-11-22T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-11-23,Asia/Shanghai,1,2027-11-23T09:30:00+08:00,2027-11-23T15:00:00+08:00,2027-11-23T01:30:00+00:00,2027-11-23T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-11-24,Asia/Shanghai,1,2027-11-24T09:30:00+08:00,2027-11-24T15:00:00+08:00,2027-11-24T01:30:00+00:00,2027-11-24T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-11-25,Asia/Shanghai,1,2027-11-25T09:30:00+08:00,2027-11-25T15:00:00+08:00,2027-11-25T01:30:00+00:00,2027-11-25T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-11-26,Asia/Shanghai,1,2027-11-26T09:30:00+08:00,2027-11-26T15:00:00+08:00,2027-11-26T01:30:00+00:00,2027-11-26T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-11-29,Asia/Shanghai,1,2027-11-29T09:30:00+08:00,2027-11-29T15:00:00+08:00,2027-11-29T01:30:00+00:00,2027-11-29T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
CN,2027-11-30,Asia/Shanghai,1,2027-11-30T09:30:00+08:00,2027-11-30T15:00:00+08:00,2027-11-30T01:30:00+00:00,2027-11-30T07:00:00+00:00,1,,pandas_market_calendars:SSE,2026-03-04T05:31:06+00:00
