market,trade_date,timezone,is_open,market_open_local,market_close_local,market_open_utc,market_close_utc,is_half_day,session_tag,source,generated_at_utc
US,2027-05-07,America/New_York,1,2027-05-07T09:30:00-04:00,2027-05-07T16:00:00-04:00,2027-05-07T13:30:00+00:00,2027-05-07T20:00:00+00:00,0,,pandas_market_calendars:NYSE,2026-03-04T05:31:06+00:00
US,2027-05-10,America/New_York,1,2027-05-10T09:30:00-04:00,2027-05-10T16:00:00-04:00,2027-05-10T13:30:00+00:00,2027-05-10T20:00:00+00:00,0,,pandas_market_calendars:NYSE,2026-03-04T05:31:06+00:00
US,2027-05-11,America/New_York,1,2027-05-11T09:30:00-04:00,2027-05-11T16:00:00-04:00,2027-05-11T13:30:00+00:00,2027-05-11T20:00:00+00:00,0,,pandas_market_calendars:NYSE,2026-03-04T05:31:06+00:00
US,2027-05-12,America/New_York,1,2027-05-12T09:30:00-04:00,2027-05-12T16:00:00-04:00,2027-05-12T13:30:00+00:00,2027-05-12T20:00:00+00:00,0,,pandas_market_calendars:NYSE,2026-03-04T05:31:06+00:00
US,2027-05-13,America/New_York,1,2027-05-13T09:30:00-04:00,2027-05-13T16:00:00-04:00,2027-05-13T13:30:00+00:00,2027-05-13T20:00:00+00:00,0,,pandas_market_calendars:NYSE,2026-03-04T05:31:06+00:00
US,2027-05-14,America/New_York,1,2027-05-14T09:30:00-04:00,2027-05-14T16:00:00-04:00,2027-05-14T13:30:00+00:00,2027-05-14T20:00:00+00:00,0,,pandas_market_calendars:NYSE,2026-03-04T05:31:06+00:00
US,2027-05-17,America/New_York,1,2027-05-17T09:30:00-04:00,2027-05-17T16:00:00-04:00,2027-05-17T13:30:00+00:00,2027-05-17T20:00:00+00:00,0,,pandas_market_calendars:NYSE,2026-03-04T05:31:06+00:00
US,2027-05-18,America/New_York,1,2027-05-18T09:30:00-04:00,2027-05-18T16:00:00-04:00,2027-05-18T13:30:00+00:00,2027-05-18T20:00:00+00:00,0,,pandas_market_calendars:NYSE,2026-03-04T05:31:06+00:00
US,2027-05-19,America/New_York,1,2027-05-19T09:30:00-04:00,2027-05-19T16:00:00-04:00,2027-05-19T13:30:00+00:00,2027-05-19T20:00:00+00:00,0,,pandas_market_calendars:NYSE,2026-03-04T05:31:06+00:00
US,2027-05-20,America/New_York,1,2027-05-20T09:30:00-04:00,2027-05-20T16:00:00-04:00,2027-05-20T13:30:00+00:00,2027-05-20T20:00:00+00:00,0,,pandas_market_calendars:NYSE,2026-03-04T05:31:06+00:00
